CustomerID,CompanyName,CompanyNumber,TaxNumber,Email,Address,City,Country,PhoneNumber,IndustrialCodeLevel1,IndustrialCodeLevel2,IndustrialCodeLevel3,CompanyEstablishmentDate,CustomerEstablishmentDate,Face_to_Face_Establishment,AccountBalance,AverageAccountBalance,AverageTransactionAmount,LastODD
33411,Peterson-Spears,606215931,606215931,gcraig@scott.info,"89267 Norton Vista, Mortonhaven, WV 68612",Mortonhaven,Norway,91778412.0,41,41.1,41.109,1995-01-20,2015-11-21,No,9820596.731430575,14470208.0,1291563.96,2022-03-05
22126,Stephens-Williams,193717270,193717270,ericlopez@smith.info,"4140 Rose Lock, West Jodyberg, IA 20859",West Jodyberg,Norway,70877399.0,16,2024-01-16 00:00:00,2024-01-16 00:00:00,1998-12-25,2003-08-24,Yes,110001.60180951007,68084.04,974718.73,2022-01-16
43362,Olsen and Sons,325636802,325636802,evanskevin@dixon.biz,"USCGC Fisher, FPO AE 81495",USCGC Fisher,Norway,49449409.0,20,2024-04-20 00:00:00,20.41,2018-01-23,2020-07-01,Yes,2418762.6250597,2474346.33,2025400.84,2022-12-29
18257,Robinson-Arnold,206511181,206511181,katherinescott@johnson-anderson.com,"153 Cannon Junction Apt. 383, Rodriguezport, PW 29184",Rodriguezport,Norway,70378047.0,8,2024-09-08 00:00:00,1992-08-01 00:00:00,2000-12-10,2008-03-08,No,1664451.9672111317,1631356.0,2643218.17,2021-03-13
28136,Ruiz-Gutierrez,970715265,970715265,emccarthy@buckley-smith.com,"3727 Krause Isle Apt. 017, Pachecoview, DE 72391",Pachecoview,Norway,88666941.0,8,2024-01-08 00:00:00,8.113,2014-02-04,2023-05-22,No,8794284.418974208,8758174.23,624823.56,2022-01-03
20012,"Wheeler, Edwards and Cooper",364130928,364130928,lwilliams@alexander.com,"05207 Burch Loop Suite 713, Ernestside, TX 58659",Ernestside,Norway,37760876.0,88,88.1,88.101,2005-02-25,2018-08-07,Yes,4235959.362568382,4217468.3,1362223.7,2024-03-01
55918,Johnson-Cardenas,158991905,158991905,vbrady@gill-miller.net,"33059 Smith Haven, Wrightland, SD 09889",Wrightland,Norway,96843278.0,65,65.2,65.2,2004-12-04,2013-10-01,No,540267.3774569196,490573.62,850424.46,2023-09-26
34755,"Webb, Wilcox and Higgins",893102350,893102350,carol27@campbell.com,"425 Cline Run, Everettstad, IA 08719",Everettstad,Norway,69247099.0,10,2024-08-10 00:00:00,1983-10-01 00:00:00,2010-02-26,2015-12-10,No,5479103.91869068,5469276.72,1195165.05,2022-10-22
55178,"Ramirez, Smith and Stephenson",240124044,240124044,jeffreyhobbs@berry-phillips.org,"35355 Joseph Spur, New Megan, AR 29394",New Megan,Norway,59609750.0,23,2024-04-23 00:00:00,23.44,2010-02-19,2010-05-11,No,4793123.753534197,4885713.63,2735941.44,2023-06-23
19739,"Ellis, Lewis and Serrano",354194359,354194359,jamespark@hendrix.org,"583 Fernandez Crest, New Priscillaside, MT 61506",New Priscillaside,Canada,59340255.0,51,51.2,51.21,2010-04-14,2016-01-10,Yes,4166630.521764937,4099753.82,1690011.02,2022-02-04
17314,Jenkins Group,335105425,335105425,whays@cooper-goodman.info,"722 Miller Circles Suite 717, New Rebekahton, IL 96658",New Rebekahton,Norway,72010369.0,84,84.2,84.25,2022-12-18,2023-12-21,Yes,7979288.747890161,8008023.38,1108556.83,2023-10-28
33926,"Harris, Smith and Thomas",560724609,560724609,mcdanieljill@williams.com,"Unit 6310 Box 6614, DPO AP 77654",Unit 6310 Box 6614,Norway,79826187.0,74,74.9,74.901,2004-02-14,2006-08-23,No,5005975.660978227,4997340.02,1436954.31,2023-08-08
46756,Clark-Hood,304618465,304618465,angelicakrueger@lee-holmes.com,"4167 Williams Mews Apt. 067, Debraville, DE 30190",Debraville,Norway,95556084.0,93,93.1,93.12,2020-12-01,2024-02-15,No,4208520.038797197,4148883.29,461301.57,2021-05-24
14085,Taylor-Smith,661726490,661726490,billrodriguez@moody-griffith.com,"699 Sandra Via, West Jillside, PW 30577",West Jillside,Norway,37482441.0,86,86.9,86.909,2018-06-01,2018-12-05,Yes,3147240.9560651965,3071979.91,1727723.77,2021-11-02
44417,Evans Group,902381917,902381917,ericpeterson@holloway-wall.org,"9280 Kathryn Cliff, Charlottebury, NY 14802",Charlottebury,Norway,52699384.0,52,52.2,52.292,2009-11-02,2013-04-22,No,9007777.077250246,9054071.13,735119.31,2022-02-07
46908,"Mcdowell, Simmons and Owens",630888277,630888277,peterwhite@harris.com,"93972 Morgan Branch, Justinchester, GA 55423",Justinchester,Norway,97045433.0,81,81.1,81.109,2003-03-31,2019-11-06,No,7414506.56538987,7456611.42,3066532.16,2021-06-06
43431,Reynolds-Chambers,366989041,366989041,ebird@smith.net,"0890 Guzman Ports Apt. 166, Mooneyberg, DC 42152",Mooneyberg,Norway,61202685.0,87,87.3,87.305,2023-08-27,2023-10-29,Yes,3528492.072462282,3586203.25,466910.37,2021-05-12
30188,Rodriguez Group,854413599,854413599,michael43@mitchell.org,"9329 Morgan Square Apt. 000, West Christopher, PA 30536",West Christopher,Norway,67709083.0,33,33.1,33.19,2007-11-06,2012-11-04,No,8315786.699223384,8322696.88,439224.76,2021-07-09
18418,"Copeland, Miller and Willis",577443903,577443903,richardsonethan@elliott.org,"87861 Jennifer View Apt. 729, Sandraburgh, TN 27716",Sandraburgh,Netherlands,59683322.0,95,95.2,95.29,2014-12-16,2023-07-14,No,8001100.5716553265,8065343.2,1291006.01,2022-08-21
15429,Dunn-Fry,833172606,833172606,hgreen@mora-wilson.info,"04368 Hernandez Streets Apt. 965, Cannonmouth, IL 95255",Cannonmouth,Norway,66075695.0,1,2024-04-01 00:00:00,1.479,2011-03-09,2015-06-12,Yes,7058550.724172634,7124380.74,1522391.13,2021-08-14
45367,Andrews PLC,677264646,677264646,tiffany12@burnett-rhodes.com,"0328 Gibson Forges, Williamsfurt, KS 22255",Williamsfurt,Norway,91031624.0,55,55.2,55.202,2008-05-09,2012-05-29,No,8479647.839562364,8419803.1,157745.52,2023-05-09
42476,"Page, Miranda and Cowan",141800526,141800526,carolscott@gibbs.net,"Unit 6986 Box 8263, DPO AA 35674",Unit 6986 Box 8263,Norway,71598271.0,27,2024-02-27 00:00:00,2024-02-27 00:00:00,2007-11-05,2018-04-06,No,3626702.825342937,3640527.13,1823638.67,2022-01-11
12179,Coffey-Anderson,859697899,859697899,coxteresa@smith.com,"4053 Jonathan Plaza Suite 066, Vazquezborough, KS 03600",Vazquezborough,Norway,98144740.0,47,47.5,47.522,2015-06-08,2022-04-21,Yes,4477245.261192606,4531159.74,1063234.62,2022-05-23
34869,"Herrera, Cooley and Keller",636215456,636215456,donaldlong@gardner.com,"87358 Beth Radial, Natashaview, SC 74761",Natashaview,Norway,93253788.0,85,85.5,85.51,2020-04-27,2021-09-06,No,2932082.861732871,2951372.37,537982.83,2022-07-17
44484,Martinez-Cooper,809908546,809908546,sherinash@carpenter.net,"3791 Cody Walks Apt. 135, Kellyborough, AL 42804",Kellyborough,Norway,91735876.0,86,86.1,86.107,2009-02-19,2016-03-18,Yes,5973190.35637589,5966169.62,1849724.33,2022-08-27
23398,"Ferguson, Carter and Reynolds",575673823,575673823,zhangscott@elliott-gonzalez.net,"8679 Shannon Trail, Karahaven, CA 07536",Karahaven,Norway,93171809.0,10,2024-05-10 00:00:00,1952-10-01 00:00:00,2007-09-02,2018-06-11,No,7691853.680120423,7787035.18,1764686.11,2023-02-03
39478,"Nichols, Gaines and Carter",250776388,250776388,misty16@cook.net,"131 Susan Ridges Apt. 499, South Lisaland, MI 01565",South Lisaland,Norway,67448264.0,25,2024-05-25 00:00:00,2024-05-25 00:00:00,2021-03-28,2022-10-05,No,5010811.613861662,5047603.17,2894901.61,2022-03-30
12999,Green PLC,733170518,733170518,zoe39@donovan-drake.com,"68605 Chelsea Village, South Laurenshire, NV 27437",South Laurenshire,Canada,70216631.0,58,58.1,58.12,2017-08-01,2020-12-07,No,7340963.556330412,7331886.52,946323.51,2023-02-28
52375,"Daniel, Mullins and Villa",345704269,345704269,lchavez@brown.com,"76093 Ryan Drives, Hubbardchester, GU 06110",Hubbardchester,Norway,42594986.0,86,86.2,86.224,2015-01-17,2018-02-10,No,7340760.117480997,7428007.74,1473809.11,2023-03-28
19167,Morrison Group,237238029,237238029,mary20@taylor.com,"203 Michael Roads Suite 692, North Jessica, SC 00980",North Jessica,Norway,38019873.0,32,32.1,32.12,2020-08-18,2021-05-18,No,3065645.308135307,3161376.43,276594.7,2021-11-20
14455,"Hansen, Lee and Sanchez",613285620,613285620,cartermelissa@wright-norman.biz,"327 Mcdonald Mills Apt. 050, New Davidmouth, GA 63388",New Davidmouth,Norway,31656811.0,47,47.6,47.65,2016-09-18,2023-01-10,Yes,1772633.1301355904,1738112.88,1423349.53,2023-04-07
47124,"Gomez, Adams and Newman",387776487,387776487,adkinskrystal@gibbs.org,"09757 Michael Views, Travisfort, IN 65290",Travisfort,Norway,92993376.0,81,81.1,81.101,2017-07-10,2020-03-12,No,8218837.138946979,8141836.6,2094297.92,2023-06-19
16286,Russell PLC,918693873,918693873,larsonbenjamin@davis.org,"1337 James Ford Suite 581, South Traceyport, GA 54481",South Traceyport,Norway,72307276.0,85,85.5,85.522,2024-02-11,2024-02-19,No,3126822.9431692865,3177471.54,1166959.34,2021-12-09
44502,Cobb-Alvarado,157872720,157872720,xsoto@dean.com,"6783 Johnson Stream, Owenmouth, AL 23849",Owenmouth,Norway,75462758.0,1,2024-02-01 00:00:00,2029-01-01 00:00:00,2003-12-29,2011-06-08,Yes,9443567.39728554,9413217.23,459535.16,2023-08-09
59748,Wagner-Williams,825155613,825155613,chaveztheresa@bradford.biz,"354 Hardin Drive, North Bernard, WV 74796",North Bernard,Norway,83574787.0,11,11.0,2024-07-11 00:00:00,2001-09-03,2021-03-21,No,830166.6975162865,839121.31,1234732.3,2021-12-02
35216,Chambers-Jackson,800844140,800844140,stucker@cox.com,"43364 Nancy Groves Suite 468, Myersfort, OR 43630",Myersfort,Norway,42844236.0,77,77.3,77.32,2013-09-10,2024-01-12,No,5037685.347922671,5032689.86,873064.63,2022-09-05
41597,Summers Group,539787027,539787027,mercadosharon@cole.org,"286 Theresa Islands Apt. 176, Matthewberg, WA 91268",Matthewberg,Norway,48058672.0,41,41.1,41.109,2000-07-19,2023-03-09,No,5778491.492337549,5715321.11,2414490.52,2022-07-22
55358,Reese and Sons,164968687,164968687,odonnelljessica@scott-holder.com,"12670 Raymond Underpass Apt. 441, Carpenterfort, WY 36960",Carpenterfort,Norway,66873310.0,30,2024-01-30 00:00:00,30.112,2008-10-03,2009-11-23,No,9804334.654865514,9772999.53,2374118.84,2022-06-15
56447,"Marks, Daniels and Reid",569579879,569579879,brad15@kramer-coleman.com,"2303 Betty Center, Lake Stephenchester, IL 31960",Lake Stephenchester,Norway,62215822.0,1,2024-07-01 00:00:00,2024-07-01 00:00:00,2015-03-19,2018-09-26,No,6646468.977899481,6552388.81,880578.31,2023-06-30
37533,Rodriguez-Harrell,761343599,761343599,renee95@romero.org,"67943 Aaron Motorway, South Mark, DE 10855",South Mark,Norway,95600556.0,91,91.0,91.03,2003-09-26,2004-04-07,No,4760243.802358493,13897242.0,2902878.62,2022-04-25
38964,Gill Group,846194470,846194470,krista39@silva.com,"795 Galloway Freeway Apt. 672, Millerside, AL 18369",Millerside,Norway,39403428.0,43,43.3,43.31,2016-02-05,2018-05-26,No,4582652.747321212,4680785.61,780306.44,2021-06-18
48150,Gill PLC,486605556,486605556,ellispaige@green-little.com,"0726 Flores Fork, Moralesburgh, IA 00620",Moralesburgh,Norway,97480488.0,50,50.2,50.203,2016-09-06,2016-11-28,No,1280399.2959357635,1287344.12,1299199.22,2022-12-09
58781,Edwards-Reynolds,215226648,215226648,huffmanangela@miller.com,"784 Dickerson Wells Suite 981, Christopherfort, MH 98418",Christopherfort,Norway,32975048.0,77,77.1,77.11,2000-11-30,2021-09-13,No,1091927.053021978,1155340.33,2105100.34,2022-06-18
12753,Hall Group,680477420,680477420,staceycarson@miller-williams.com,"49553 Sara Station Apt. 209, East Danielletown, AS 79343",East Danielletown,Norway,50265444.0,47,47.1,47.112,2013-02-08,2018-02-25,No,7378977.0175161725,7460372.86,1454671.87,2021-11-08
51592,"Brown, Williams and Thomas",623488585,623488585,aford@townsend.biz,"63437 Elliott Pike Apt. 137, New Antonio, WV 35339",New Antonio,Norway,40138308.0,46,46.3,46.341,2013-08-21,2023-09-11,Yes,3392246.8555782973,3375181.57,2917883.07,2022-10-20
17919,Campos and Sons,800350619,800350619,raymond99@dixon-chung.com,"8303 Dominguez Coves Suite 562, East Rhonda, AZ 98525",East Rhonda,Norway,86077337.0,28,2024-02-28 00:00:00,28.24,2020-11-16,2023-02-14,Yes,8205962.230742546,8164914.03,2461847.97,2022-08-03
54309,Crawford-Hodge,682382293,682382293,judithjoyce@smith.biz,"684 Martinez Lodge, Port Jennifer, DE 41186",Port Jennifer,Norway,90995491.0,88,88.9,88.993,1997-02-09,2023-08-15,No,6142875.150000547,6232656.25,2786171.24,2022-12-03
27176,Thomas PLC,818395562,818395562,sschmidt@wilson.com,"753 Andrew Valley, Samanthamouth, WA 36308",Samanthamouth,Norway,89044666.0,1,2024-04-01 00:00:00,1943-01-01 00:00:00,1996-05-26,2023-10-11,Yes,1486274.4455503365,1560347.37,433657.26,2023-04-06
35150,Coleman-Santos,788974415,788974415,cardenasmatthew@martinez.com,"89628 Katherine Land Apt. 922, Jaredfort, MP 02621",Jaredfort,Norway,89465935.0,10,2024-08-10 00:00:00,1986-10-01 00:00:00,2003-10-20,2008-10-24,No,26226.945651102928,22372.29,1212498.31,2024-01-16
35793,Stanley-Carlson,228618322,228618322,bartonemily@snyder.com,"2559 Bethany Trafficway, Lake Matthewland, AK 66939",Lake Matthewland,Norway,46258793.0,49,49.3,49.312,2020-12-06,2023-09-28,No,6096720.085911928,6115328.0,283578.53,2023-04-04
11084,Morales Ltd,198182757,198182757,brian46@rodriguez.biz,"91333 Phillip Walk, North Amberburgh, MN 65662",North Amberburgh,Norway,69607087.0,84,84.1,84.12,2003-03-17,2005-11-10,No,4251361.245178464,4236404.44,2263071.54,2023-12-18
25681,Spencer-Lee,313915929,313915929,edwardrivera@rubio.com,"07569 Ryan River Suite 550, Lauramouth, MI 71410",Lauramouth,Norway,53700808.0,64,64.1,64.19,1999-03-17,2001-05-04,No,8337645.968331113,8255887.33,1607162.84,2022-08-26
12265,Evans-Watkins,833674541,833674541,tiffany44@martinez.com,"246 Jared Islands, Rossburgh, MN 90123",Rossburgh,Norway,53924686.0,91,91.0,91.022,2012-04-28,2023-06-10,No,5010295.273789167,4976180.08,453181.61,2023-05-04
15239,George-Murray,232786818,232786818,melissarobinson@keith.com,"352 Amber Road Apt. 028, Harrisberg, DE 38315",Harrisberg,Norway,95920316.0,85,85.2,85.201,1997-07-23,2013-03-19,No,7957070.701756652,7885217.59,1456266.61,2023-07-28
10818,"Murphy, Williams and Stephens",383825440,383825440,renee07@mendez.com,"133 Beard Rue, Douglasport, MP 76163",Douglasport,South Korea,36346858.0,47,47.4,47.42,1998-09-16,2012-01-13,No,1545987.3595804586,1495726.62,2552763.67,2024-03-07
51675,Tanner-Johnson,615772453,615772453,collinstammy@pena.com,"653 Elizabeth Lakes Suite 432, Flemingburgh, MD 17570",Flemingburgh,Norway,49531366.0,16,2024-02-16 00:00:00,16.24,2016-12-31,2020-08-13,No,6656532.122411232,6652725.11,1504742.18,2022-12-06
23193,Massey and Sons,345906386,345906386,charlesgarcia@sawyer.biz,"85411 Allison Lights Suite 693, East Keithmouth, ME 54582",East Keithmouth,Norway,68089064.0,74,74.9,74.903,2010-12-26,2020-01-14,No,3652551.384540702,3627424.67,2056945.73,2021-06-14
44659,Allen-Snyder,906307445,906307445,sarah48@washington.com,"117 William Roads, South Kathryntown, WV 09532",South Kathryntown,Norway,80902225.0,82,82.3,82.3,1997-10-28,2023-09-06,No,7925224.862131044,10586165.0,1283762.97,2021-08-05
25897,Wade-Shaffer,363572271,363572271,richardstein@caldwell-miller.com,"250 James Road Suite 537, Gonzalezstad, CA 39396",Gonzalezstad,Norway,74437558.0,82,82.9,82.92,2007-09-13,2010-02-19,Yes,5241285.883241214,5339988.07,1426510.62,2023-11-15
28081,Salazar-Mahoney,781844019,781844019,erin86@fernandez-mccormick.com,"3903 Michael Inlet, New Zachary, ID 97711",New Zachary,Norway,93998713.0,32,32.1,32.13,2013-12-10,2021-10-11,Yes,742282.820182925,12904492.0,3106228.0,2023-07-14
29636,Wood-Washington,654049078,654049078,joshua65@bowers.net,"379 Perkins Brook Suite 203, Jameshaven, OK 57289",Jameshaven,Norway,60526138.0,46,46.7,46.71,1999-11-20,2018-10-19,Yes,2292086.6166293435,2263131.74,1497440.8,2022-12-28
44258,"Johnson, Reeves and Hoffman",437899670,437899670,loganwilliams@lyons.com,"USNS Reese, FPO AE 51645",USNS Reese,Norway,74145494.0,52,52.2,52.214,2022-12-21,2023-10-29,Yes,876785.8783203932,855026.84,1460897.5,2022-01-11
41952,"Tyler, Hicks and Little",178014910,178014910,andrewhall@daniels.biz,"1622 Herrera Prairie, Kimberlystad, MD 36868",Kimberlystad,Norway,98751377.0,68,68.3,68.32,1994-03-23,2011-07-11,Yes,2723029.409499447,2773910.16,1678071.7,2021-09-22
19119,Moore-Griffin,289595527,289595527,josephlee@richardson.com,"74738 Michael Well, Tiffanystad, TN 90961",Tiffanystad,Norway,67058602.0,23,2024-03-23 00:00:00,23.31,2005-12-06,2019-10-07,Yes,9046248.260696448,9019186.78,2988124.16,2023-02-24
46400,"Thompson, Casey and Tran",107070188,107070188,garzaleonard@anderson-williams.com,"700 Watkins Roads Suite 127, North Ericaburgh, ME 77451",North Ericaburgh,Norway,54523325.0,28,2024-09-28 00:00:00,28.92,1999-03-29,2017-05-08,Yes,6701934.699155079,6612765.29,1317586.48,2021-05-01
57539,"Taylor, Foster and Hughes",609417557,609417557,renee59@robinson.info,"7252 Watkins Turnpike, Lake Crystalport, MP 22402",Lake Crystalport,Norway,54637063.0,29,2024-03-29 00:00:00,29.32,2006-10-13,2020-05-18,No,5961258.253577187,10169547.0,1030184.9,2023-02-09
33781,"Anderson, Sanchez and Brown",390078841,390078841,torressean@swanson.com,"04277 Rojas Village, Claytonside, ME 84225",Claytonside,Spain,38042140.0,35,35.1,35.112,2008-12-11,2016-06-11,Yes,2096499.756072588,2015517.75,956940.3,2021-09-29
23005,"Schaefer, Sanchez and Bailey",788723089,788723089,johnsonkathryn@wood-pruitt.com,"605 Robert Ranch Suite 501, North Annemouth, WA 07008",North Annemouth,Norway,50901176.0,70,70.2,70.21,2016-07-26,2023-01-09,Yes,5254297.83421121,5209964.14,2535984.8,2023-03-01
28600,"Camacho, Schroeder and Webb",592862469,592862469,robert37@caldwell-dickson.biz,"9719 Kelsey Lodge, Bushbury, WY 49610",Bushbury,Norway,90099231.0,38,38.1,38.11,2008-09-19,2015-02-23,Yes,9545085.061763603,9477045.46,2827047.08,2023-04-05
46692,Jones-Ruiz,317183726,317183726,michaelandrews@nelson-duncan.com,"5614 Lewis Station Apt. 824, Port Debbie, SC 02792",Port Debbie,Austria,32347272.0,26,2024-01-26 00:00:00,2024-12-26 00:00:00,1997-07-28,2021-09-23,No,9313865.615297502,9340923.73,876162.31,2021-08-18
36812,Miller-Hill,892006770,892006770,smithnicholas@kaufman.com,"2689 Joan Forest, Lake Kent, MI 99491",Lake Kent,Canada,64593003.0,91,91.0,91.04,1995-11-25,2007-11-28,No,8309841.906780538,8341978.65,1480658.14,2021-03-13
55777,Burgess-Clark,346996760,346996760,justin00@gilbert.com,"66938 Bell Squares Suite 946, South Scott, TX 83238",South Scott,Norway,65122415.0,10,2024-08-10 00:00:00,1986-10-01 00:00:00,2023-12-09,2024-01-11,No,6469129.450494015,6541275.23,779921.93,2021-12-15
10586,"Robinson, Golden and Martin",293441034,293441034,brocktracy@wood.org,"0186 Castro Drive Suite 744, Lake Debbieberg, PW 34257",Lake Debbieberg,Norway,62942657.0,47,47.2,47.241,2014-04-30,2021-11-27,Yes,5966786.839694132,5872417.25,492219.66,2022-06-24
31825,Martinez and Sons,211769599,211769599,omarsh@stevenson.com,"85463 Oliver Squares, Port Devin, WY 27833",Port Devin,Japan,86484506.0,47,47.4,47.43,2014-08-07,2016-06-21,No,8246078.85067735,8265296.41,2048292.66,2021-06-15
18033,"Keith, Hendricks and Dawson",119798067,119798067,williamgarcia@stokes.com,"256 Crystal Junction, Mandyborough, FM 72883",Mandyborough,Norway,57192593.0,43,43.3,43.33,2018-02-26,2022-05-31,No,7454645.305423283,4185349.0,1147815.5,2023-06-20
37921,Martin-Daugherty,202994070,202994070,sarahjones@watson-buchanan.com,"5664 Ramirez Fork Apt. 394, Fosterland, WY 92209",Fosterland,Norway,43674929.0,55,55.3,55.3,2019-01-07,2023-01-02,Yes,9289741.019939624,9280319.25,2755557.01,2022-04-30
58656,Martinez Inc,322003521,322003521,gonzalezshawn@travis-roberts.com,"PSC 3669, Box 8344, APO AP 16282",Box 8344,Norway,42986839.0,24,2024-05-24 00:00:00,24.53,2003-01-15,2020-10-05,No,4514320.192689848,4505276.71,1191314.62,2021-08-11
33779,Mcdonald-Pierce,436251496,436251496,xlin@patrick.org,"01053 Tracy Drive Apt. 404, Brownville, IN 71267",Brownville,Norway,46724622.0,28,2024-01-28 00:00:00,2024-11-28 00:00:00,2017-06-22,2023-11-27,Yes,948330.6345033642,963944.33,2972127.59,2021-06-08
35284,Allen PLC,341065644,341065644,richard08@mckay.org,"82886 Delgado Cliffs Suite 134, Parkerfurt, CA 33813",Parkerfurt,Norway,58627225.0,47,47.1,47.19,1999-07-23,2000-04-01,No,2801163.1508734133,2832083.84,1371883.6,2022-10-09
27053,"Robinson, Mccarthy and Bailey",152716833,152716833,reedwendy@torres-meyer.com,"67897 Brown Centers, East Lynn, FL 62155",East Lynn,Australia,68224528.0,46,46.7,46.71,2008-09-12,2010-10-28,No,2874157.823779706,2877652.29,345142.87,2023-09-15
26288,Murphy-Stephenson,370314541,370314541,kristina28@walker.biz,"PSC 9645, Box 7407, APO AE 36638",Box 7407,Norway,33586430.0,28,2024-01-28 00:00:00,2024-11-28 00:00:00,2012-02-17,2017-11-28,No,2790863.9284998192,2875337.8,1809907.21,2022-04-08
55334,"Cook, Duncan and Higgins",367910095,367910095,brenthorn@schaefer.com,"161 Colin Harbor, North Brenda, SC 53903",North Brenda,Norway,32270834.0,43,43.3,43.39,1994-11-30,2000-07-11,No,9369182.343931772,8112225.0,2519089.12,2022-07-15
26807,Bender Ltd,797647856,797647856,esparzaterri@morgan-paul.org,"738 James Mission, Lewisshire, MO 47237",Lewisshire,Norway,45822893.0,20,2024-05-20 00:00:00,20.51,2015-10-05,2017-01-14,Yes,7902465.411386287,7933115.93,1522828.13,2024-02-16
43291,Walter PLC,775987625,775987625,ucoleman@howell-curry.org,"8297 Liu Circles, South Mariamouth, VT 88051",South Mariamouth,Norway,65042742.0,31,31.0,2024-01-31 00:00:00,2023-01-26,2024-01-31,No,6041447.073002936,6085611.13,2001722.14,2021-09-07
41165,Clay Group,671661204,671661204,allenkevin@johnson.net,"USNV Harrison, FPO AA 75041",USNV Harrison,Norway,47780862.0,28,2024-09-28 00:00:00,28.92,2002-04-29,2022-09-12,No,1349746.843436431,1278308.37,1506291.07,2021-11-06
59436,Branch Ltd,242909603,242909603,santiagolisa@morales.net,"6560 Kenneth Drives, Lake Dawn, NE 08016",Lake Dawn,Norway,32251245.0,91,91.0,91.013,1996-04-07,2024-01-16,Yes,1675484.489617483,1727574.35,896664.26,2021-04-26
32946,"Cochran, Lopez and Parker",893259730,893259730,amanda40@green.com,"01310 Patrick Route, Lake Alice, MT 00628",Lake Alice,Norway,90730394.0,47,47.2,47.251,2023-08-14,2024-01-03,No,6412107.24193602,6335893.25,1042865.95,2022-09-04
57645,Daniels PLC,485577333,485577333,frazierkent@garcia.com,"0155 Davis Street Apt. 557, Jeffersonfort, AZ 81691",Jeffersonfort,Norway,58622420.0,45,45.1,45.191,1996-10-11,2018-05-12,No,5538969.3213908905,5628355.86,411440.28,2021-12-02
21577,"Ortiz, Robinson and Johnston",491420632,491420632,erichernandez@malone.com,"1687 Tony Track, East Robertland, OK 75392",East Robertland,Norway,33211098.0,87,87.3,87.305,2004-12-20,2017-12-25,No,7120045.704392587,7144083.95,424209.97,2023-03-05
54770,Green-Hill,867035409,867035409,qmata@lee-ryan.net,"6487 Davis Harbors Apt. 381, West Kathleen, MT 14743",West Kathleen,Norway,36111654.0,77,77.1,77.12,2005-10-04,2010-08-10,No,1624902.7568640837,3843115.0,1620732.98,2022-12-23
40323,Miller Ltd,358151147,358151147,samuel64@wong.com,"550 Jones Burg, West Samuel, HI 75629",West Samuel,Norway,36661474.0,20,2024-01-20 00:00:00,2024-12-20 00:00:00,2013-06-10,2013-07-08,Yes,5882278.727164133,13336222.0,2343388.89,2021-09-24
19041,Montoya Inc,314256524,314256524,blivingston@stewart.com,"66764 Kyle Brooks Suite 647, New Wayneburgh, RI 15337",New Wayneburgh,Norway,91817347.0,43,43.1,43.12,2008-07-15,2018-11-05,No,681123.7727255136,655055.37,497511.9,2022-12-17
24941,Bryant Inc,409257101,409257101,jacobcruz@hall.net,"09794 Hughes Cliffs Apt. 261, Mclaughlinmouth, AZ 72770",Mclaughlinmouth,Australia,62433893.0,63,63.9,63.91,2020-04-29,2021-11-01,Yes,8440800.318131626,8414604.99,1066209.68,2024-01-14
28215,Love-Spears,263942770,263942770,mhebert@miller.com,"144 Dyer Fort, West Baileyland, WI 50260",West Baileyland,Norway,39175991.0,29,2024-01-29 00:00:00,2024-01-29 00:00:00,2011-08-01,2021-04-09,No,4726242.594724819,4732064.03,1085833.39,2021-06-12
16760,"Cabrera, Long and Garcia",881199668,881199668,garciaaaron@sanders.biz,"4427 Matthew Harbor, East Toddberg, WV 27999",East Toddberg,Norway,48732670.0,43,43.2,43.223,2017-09-15,2021-04-06,No,2371024.7014874057,2392706.21,602748.35,2022-01-20
49258,"Johnson, Dixon and Lloyd",964065539,964065539,anthonypatel@freeman.com,"0127 Campbell Port, Jessestad, OH 95049",Jessestad,Norway,56111804.0,69,69.2,69.203,2007-12-01,2008-12-04,Yes,9974228.223445969,10046934.58,621630.97,2023-03-26
57784,Thomas Group,861149311,861149311,elizabethstewart@bennett-green.com,"PSC 1741, Box 9183, APO AP 32896",Box 9183,China,38743284.0,85,85.2,85.202,2004-01-10,2013-10-22,Yes,9898441.189821558,9874056.84,2093436.85,2021-10-08
15179,Cooper-Cohen,558741530,558741530,jonathan67@cooke-dyer.com,"5519 Robin Tunnel, Westshire, MS 32700",Westshire,Norway,97527792.0,94,94.9,94.92,2022-03-21,2023-05-13,No,248854.36439250663,192529.92,2386432.77,2022-04-09
46631,"Luna, Hanna and Gregory",367786327,367786327,thompsonjoel@holden.com,"899 Blake Lakes Suite 136, East Maryburgh, HI 53295",East Maryburgh,Norway,75267196.0,96,96.0,96.02,2010-05-08,2015-05-01,No,3448609.6677538417,3377597.89,1863186.0,2023-07-29
59150,Jackson Group,828779999,828779999,vjoyce@harrison-guzman.net,"37510 Garcia Trail, Carrieville, IN 27905",Carrieville,Norway,97111961.0,8,2024-01-08 00:00:00,2024-12-08 00:00:00,2008-10-20,2022-09-01,No,488837.1286263254,488091.66,536075.8,2023-09-01
19683,Dunn-Calderon,584166923,584166923,crhodes@harrison-thomas.net,"391 Jones Lane Apt. 180, New Kevin, DE 55501",New Kevin,Norway,61152644.0,46,46.4,46.41,2007-07-24,2016-01-27,No,2321502.3657367784,97534.0,1048481.21,2024-01-05
